ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t72f3,154,"Hiraoka Sub-Camp No.3",Other,37.064,138.301,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",499,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72f4,154,"Hitachi, Ibaragi-Ken Camp (""D-12"")",Other,36.743,140.62,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",500,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72f5,154,"Hitachi Motoyama",Other,36.844,140.598,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",501,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72f6,154,"Kamita Kozan, Sendai Camp No.11",Other,40.313,141.119,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",502,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72f7,154,Kanazawa,Other,36.605,136.623,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",503,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72f8,154,"Kita Cotygara, Mura ",Other,35.65,139.79,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",504,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate - Tokyo Bay location"
t72f9,154,Kosaka,Other,40.39676431,140.4382324,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",505,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town Location"
t72fa,154,"Matushima, Camp 2-D",Other,38.526,141.08,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",506,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate - City location"
t72fb,154,Mito,Other,36.435,140.444,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",507,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72fc,154,Morioka,Other,39.707,141.119,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",508,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72fd,154,Murakami,Other,38.23,139.504,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",509,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72fe,154,"Nagoya: 4",Other,35.181,136.769,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",510,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t72ff,154,Narashino,Other,35.615,139.969,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",511,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7300,154,"Narashino Airport",Other,35.631,139.949,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",512,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7301,154,"Nooetsu Prison Camp (Niigata Ken)",Other,37.178,138.246,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",513,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7302,154,"Nigata Sub-Camp No.5",Other,37.901,139.054,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",514,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7303,154,Odate,Other,40.154,140.328,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",515,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7304,154,Ohashi,Other,33.123,130.24,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",516,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate - place location"
t7305,154,Ofuna,Other,35.322,139.499,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:23","2023-12-11 17:48:22",517,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7306,154,Omori,Other,35.568,139.65,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:23","2023-12-11 17:48:22",518,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7307,154,Sendai,Other,38.178,140.911,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:23","2023-12-11 17:48:22",519,Japan,"North Honshu-Tokyo Control Camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
